Temperatura,Personas,Electrodomesticos,Consumo_kWh
28.044007283719456,5.0,11.0,58.66721435145401
17.834161591731075,4.0,17.0,61.726929273162476
18.73197337653787,1.0,5.0,30.21989296065974
22.088673906701693,4.0,19.0,66.51434304165349
,3.0,13.0,54.59806349410113
20.25421251015216,5.0,18.0,64.70229894636714
21.183323194694587,3.0,14.0,49.30369993948568
21.033945018360868,2.0,18.0,56.677830519302546
14.757853685329735,1.0,10.0,33.430091862046375
28.78540317930682,2.0,6.0,49.7233347193866
16.530608581149117,4.0,7.0,41.12087142267279
17.497457710397555,5.0,19.0,62.576298449089435
21.384096743311513,5.0,16.0,69.11106469179595
22.384630255731242,4.0,16.0,
20.349775043293153,1.0,16.0,45.47020867098844
28.330149660989324,4.0,14.0,59.61544618186867
25.06518449230989,4.0,7.0,49.14904299694349
16.224111487747095,1.0,5.0,22.01796696423086
26.202425495535376,3.0,6.0,39.277827685562926
18.519357683565556,5.0,16.0,
13.969234235842917,1.0,6.0,22.634911284500227
27.100336605066417,2.0,10.0,44.06394731715079
20.91297520359544,3.0,15.0,51.34632153732595
24.010244930015638,2.0,16.0,149.1855209162077
22.806304604838378,3.0,10.0,42.474628915961596
22.189311649406765,,18.0,68.5727256035251
29.578989729441417,1.0,5.0,37.960026856403715
20.291120477000554,1.0,8.0,33.29085151919153
29.063009286510862,3.0,12.0,57.17990581771911
13.410098386825336,3.0,19.0,54.89133989878879
29.623458049715396,3.0,7.0,43.935957285760324
17.68450314631655,4.0,13.0,50.359562022377006
25.115616620935462,4.0,9.0,50.08400661611878
15.886387399444171,5.0,17.0,59.2213932163099
20.96577569274045,2.0,6.0,35.65961479980307
26.778884088254024,2.0,10.0,44.91745184936062
25.002269974715556,5.0,7.0,48.35749345873538
,5.0,18.0,60.36258883877123
16.140911118990246,2.0,18.0,53.58215846356239
19.223676958406976,3.0,14.0,51.41763656990869
,2.0,13.0,50.53820382360344
25.425010023496164,5.0,15.0,58.80969153899948
17.533605211674193,1.0,9.0,
18.804932175079184,1.0,18.0,50.107163788614365
25.218539588031934,3.0,12.0,54.73166196311247
23.533558942202635,2.0,13.0,154.74307311773103
28.463661580378144,1.0,14.0,48.10934638738829
,3.0,15.0,50.381200837831095
23.804322362881933,3.0,13.0,52.69792902076308
22.633322126843964,5.0,8.0,47.34827404417901
16.499405989115985,2.0,16.0,53.04434644792085
14.718507262936122,2.0,20.0,57.84951776318371
,5.0,17.0,61.233552943162145
17.893745517421387,5.0,11.0,46.776868507328444
17.947553193438992,1.0,8.0,31.22517855645993
22.768549722960856,1.0,14.0,53.707786038415485
34.61635208035379,1.0,19.0,66.07012260527674
23.240571952617696,3.0,19.0,60.142698483823715
,4.0,6.0,37.55121408886408
26.809629574501216,3.0,20.0,63.69045341008519
23.196834561592542,5.0,12.0,53.872302016933794
24.13535716653789,5.0,10.0,53.7218874124742
23.217029319457446,3.0,16.0,57.219254894979244
11.406123098067932,5.0,17.0,55.73636476105592
24.901497747297988,5.0,12.0,
24.01584726298036,1.0,10.0,44.8564076976012
23.55523496517878,4.0,7.0,42.07668841208878
15.556978574671799,1.0,9.0,27.974965967431835
23.779468015468943,1.0,12.0,45.361981111244525
19.73085335440418,,18.0,53.46781483026874
15.18935324444715,2.0,8.0,27.983685885738947
24.964615677477866,5.0,10.0,58.97850659280252
14.610132046182187,1.0,7.0,30.851247942227793
23.18839188949685,2.0,17.0,44.75772275977413
15.82687862344639,3.0,17.0,54.72274525062251
15.763996794701155,1.0,19.0,47.41581574475205
19.782241127104584,,18.0,55.28889014764041
14.435577245713372,1.0,10.0,32.0487767981129
24.500542099653494,,10.0,50.76337448084258
20.578708991636958,2.0,7.0,34.45103973175217
22.438359038458916,1.0,8.0,38.892077165667196
18.467367322447828,5.0,18.0,65.07504729480013
16.736931305192392,4.0,8.0,41.52657832007431
19.39096031022026,4.0,12.0,
18.01801622500009,4.0,5.0,33.41175471107089
19.320972675595556,5.0,11.0,55.318899624158604
17.491417233201254,2.0,15.0,48.92124530650906
19.214481253161775,,14.0,129.00966593684473
24.735177059070416,1.0,10.0,32.94023831449887
26.916120073284937,,5.0,36.55943939460265
34.27617539976259,3.0,9.0,56.32353761134664
27.485126465061043,2.0,14.0,54.741533666237615
16.684185446154526,2.0,20.0,60.9257888017022
23.959733745787073,3.0,12.0,52.451955317446306
17.052413632738805,4.0,14.0,47.46537679745218
18.152453014879264,3.0,6.0,37.497961498869486
22.489429062135187,4.0,,61.5822350255687
16.722629526937894,5.0,19.0,60.38232443258168
15.843755272949,3.0,9.0,36.41921216135049
20.02855577175489,3.0,7.0,36.163562439913534
18.562913828292068,3.0,10.0,45.468593048266456
23.224497418825727,1.0,14.0,47.13419918413123
,,17.0,47.82131009843812
27.70162085327092,1.0,,47.14931767239016
27.811083190062995,3.0,19.0,65.42993926817782
23.466835036820868,2.0,5.0,36.84349791536673
21.17419513043672,5.0,14.0,55.537315772369965
22.017568566019005,1.0,19.0,58.8721889356101
15.678947371848796,4.0,20.0,
15.615140419868531,4.0,13.0,49.9174767059014
25.303007312875284,2.0,14.0,45.69522408024004
23.386625154403976,3.0,16.0,60.91707571282124
,4.0,8.0,41.246175535161484
21.56985757333889,5.0,12.0,55.076961876145425
11.34959174281163,5.0,6.0,33.07398584963807
28.792692691308254,1.0,13.0,49.9918209047625
20.501062552821367,5.0,14.0,56.008383163156005
23.574473973076888,3.0,11.0,46.02003423733569
15.30679664753378,3.0,13.0,49.70929140142614
19.827843518203146,,19.0,65.29705489239544
11.888045636284755,3.0,10.0,39.79316030445451
21.455868722923082,2.0,19.0,56.622185402158685
17.82412652905515,5.0,12.0,48.96737897797957
22.011220909525548,4.0,8.0,44.470621686189524
19.428618606553083,5.0,14.0,54.24919455407521
17.707761369832,4.0,13.0,48.20477428464845
15.497590295967806,2.0,14.0,45.15110530877445
28.558740918144665,2.0,16.0,58.973878041970416
27.431806807705065,3.0,14.0,58.192715450739165
22.33676732978922,5.0,14.0,64.33566861338454
18.57561937554605,4.0,6.0,31.459042012514992
20.26226435708915,3.0,18.0,56.45700874957519
23.256662766303098,3.0,11.0,49.267909972344576
21.6969153602113,5.0,6.0,45.07275252084352
19.909136256567805,3.0,19.0,57.48722298560394
25.256818526576556,1.0,5.0,34.21449946782845
22.58812871476657,1.0,6.0,32.62521526249387
23.52713406087915,5.0,13.0,57.3082058495961
18.50361249299076,4.0,17.0,57.35983385961887
19.102643332009944,4.0,18.0,59.25590885793932
18.253958576875768,4.0,20.0,64.20672054152479
25.632791441610046,2.0,,48.42362296628571
28.665471486088975,1.0,13.0,52.00419644599862
23.84308738102648,2.0,6.0,
19.45789676180091,5.0,9.0,50.60367610470551
20.1944218357372,5.0,5.0,38.0731190106357
11.777742408921377,3.0,11.0,34.82292631802521
20.192097105956993,1.0,5.0,26.443819966506354
19.62050579266806,5.0,,58.99290435573364
13.424908764088045,4.0,7.0,40.297445157086386
21.71055505365345,1.0,8.0,34.105707662198235
24.71997126133723,3.0,11.0,51.741599516199074
,5.0,14.0,53.948720097647694
23.692700888895107,3.0,20.0,64.83062072984173
21.9878672359924,1.0,19.0,56.61943826023685
,5.0,17.0,65.29333473444335
24.328357406913028,4.0,11.0,55.65001727486466
22.26095133025284,5.0,18.0,69.30783052917322
23.13913792879636,1.0,7.0,35.0829675276991
13.484712303474767,,5.0,23.713260004821436
10.85470731335654,4.0,,34.63907700905315
12.06432400458021,2.0,17.0,46.47927303282634
,1.0,9.0,
31.045249896309166,4.0,13.0,64.85242176028372
17.90676194237788,2.0,,49.70366342830448
13.323231202494146,4.0,15.0,52.37898741445258
12.461450832593414,5.0,8.0,43.07300077176807
17.230331566925333,1.0,16.0,41.95999315305192
16.11262640948515,5.0,10.0,48.69775636115577
17.142583353573634,2.0,7.0,34.48098351443765
24.030666412465624,3.0,6.0,42.54369055351082
23.350310266381445,1.0,16.0,46.670665479073854
21.757595356770338,5.0,12.0,54.42318774004256
26.628965111403602,5.0,7.0,53.7217288140403
23.640420032250237,3.0,9.0,40.59426840025647
24.002680525905305,1.0,,33.6313604101583
23.1761386219008,2.0,13.0,53.56271367749106
35.710032537348305,5.0,7.0,56.402576723989476
25.287446407838623,5.0,8.0,48.486599773607324
17.134519791502463,1.0,15.0,43.18773015404492
16.37116732326121,3.0,9.0,36.34079050791802
16.676466861778074,5.0,20.0,68.29769792537948
22.384807976044673,5.0,10.0,52.87080420438879
18.77008265343539,3.0,16.0,53.103306483439496
,4.0,13.0,57.54499936871389
24.001905679061522,1.0,14.0,47.45827428143559
15.66437445318098,5.0,14.0,48.70692642218685
26.65984178378593,4.0,9.0,52.5636666620517
29.75816063430645,2.0,15.0,62.2726932487453
,3.0,8.0,45.90116147005635
25.256070620450593,5.0,8.0,51.13314215628959
19.345427480395582,4.0,10.0,42.236835058643784
30.287488865959475,4.0,15.0,62.407821382034676
15.17053932582974,1.0,16.0,43.36663472513601
24.29525834914738,4.0,17.0,65.67774114241269
23.923848866666024,3.0,10.0,48.42840228031
12.177267874037623,2.0,18.0,52.9313063499971
23.796796307224113,,12.0,57.18191068046065
18.283592327257907,3.0,15.0,48.695007668224505
21.773241548896188,4.0,6.0,39.77888484370914
30.830866001124953,4.0,9.0,53.33597523164665
20.830518272767108,5.0,20.0,70.02164470173675
17.956097280116605,4.0,11.0,46.26962074985026
31.339551155743216,2.0,,58.348622440505245
20.185706078759043,3.0,20.0,60.44847707131119
25.0299201864336,2.0,20.0,62.321543301505855
,4.0,8.0,51.9044402634638
18.076468441419586,2.0,13.0,38.94859871664964
21.24247798781741,3.0,15.0,53.757119673409726
22.661798708807634,1.0,14.0,48.5622279411158
14.649557572661477,4.0,9.0,42.2744807114652
18.432736840956693,1.0,20.0,
20.72694400446863,5.0,14.0,55.026744916695854
22.44310693637652,,10.0,46.1620197473719
32.09061165482771,5.0,12.0,64.56509088456696
18.27222245137583,5.0,18.0,62.69866154805834
25.082632965395497,4.0,11.0,49.25876216757777
18.351468170133092,2.0,9.0,40.48426837416711
24.207647262587724,2.0,15.0,59.110401604402725
17.225827432770714,3.0,15.0,51.53113032230595
16.62448332811801,2.0,,40.088052027376726
21.421513767080288,3.0,9.0,
24.4477927969952,4.0,,41.57071651095559
24.855228431274202,1.0,15.0,47.610299137037224
16.280628584361043,4.0,6.0,36.35525418601558
20.4282067201279,1.0,17.0,48.11374599146647
18.809596532492716,2.0,9.0,36.871559772293395
15.160894051127876,3.0,18.0,57.011213502051774
23.55657742021938,2.0,5.0,30.434676870998636
,2.0,7.0,47.16518267985199
23.808899535159348,1.0,8.0,38.53201742205669
20.44661738380196,1.0,19.0,
14.587140547420676,1.0,6.0,28.70958837718117
17.909128989580957,5.0,17.0,59.554734175167866
22.358160767712818,2.0,9.0,33.12299118358993
15.278723204546779,4.0,11.0,51.74094298611001
21.040077749973786,4.0,11.0,53.44024829698496
21.060042663711407,1.0,11.0,33.76795222309447
24.75006746669678,,6.0,38.64523185784785
16.180636876693768,4.0,13.0,48.74227876338093
,2.0,17.0,48.51020159279845
30.162909844123323,2.0,19.0,61.28648201938566
19.189947756343184,3.0,6.0,41.496740081358816
,3.0,15.0,51.49865003302332
25.988488335291724,5.0,12.0,138.2724173581175
26.4264557974754,2.0,8.0,36.96583182791407
23.95696975320947,2.0,18.0,61.41313294177179
17.83382311499721,3.0,10.0,41.604337703231586
28.883956138083217,4.0,18.0,69.431999784428
29.344848870271107,4.0,9.0,58.19368704005134
21.108856076375822,5.0,7.0,47.01139508238706
26.905281190133977,4.0,18.0,66.30811437369934
21.936981317558327,4.0,,56.62342310074155
19.45373680126777,4.0,,53.61176966023982
,3.0,16.0,52.42681832683029
25.328894875119154,5.0,14.0,62.53125032609848
26.219440662362437,5.0,19.0,74.50731875825282
19.676396415050338,5.0,13.0,53.41151865044936
9.035186047642155,5.0,11.0,40.260097921089624
20.55873529354854,3.0,14.0,49.557567037953675
21.37284730051211,3.0,17.0,58.80877641636743
17.263155201701913,3.0,5.0,38.20504630066518
20.577298930369565,2.0,13.0,45.66863104523599
36.84060854654055,5.0,18.0,72.73702352655842
21.04508704889796,1.0,15.0,47.519345969023995
20.366569414338482,4.0,12.0,54.77492343272706
24.262740957876126,,9.0,45.53006041486403
26.239439997050138,5.0,9.0,50.36703108496085
14.567000824596827,2.0,13.0,39.76380533271267
26.703417362035278,4.0,13.0,63.09964298106863
22.674268280315264,2.0,8.0,43.713346075999574
32.30507314543227,3.0,14.0,64.99131537712508
19.94738328093698,2.0,15.0,51.56196386555929
18.381214599459053,2.0,16.0,45.0384902803204
11.540008228873265,3.0,12.0,42.536381594961966
29.265629968919132,,19.0,58.57194688638132
27.773728377502877,3.0,12.0,55.2341880356653
16.481351788000435,1.0,8.0,28.393904067096184
21.694843767514858,2.0,7.0,40.60832731814741
21.15981661582231,5.0,9.0,50.42810609538144
22.47080455539417,4.0,11.0,51.728030598158526
23.95045114210358,3.0,8.0,48.63356109798411
24.656182875399406,2.0,18.0,58.100903505421314
26.015312634292986,2.0,17.0,55.28553902253501
26.616198296578762,2.0,19.0,59.495548240647175
25.273239911517148,1.0,9.0,41.13612385628317
25.659828855261928,3.0,11.0,44.30802263779599
25.612179217693722,1.0,6.0,36.21656934530406
21.745760398511248,2.0,18.0,56.46342081151036
19.306071917250957,5.0,19.0,62.50471017646744
28.13143893923845,5.0,16.0,66.07784478186622
24.306415264032047,4.0,7.0,37.9638876166236
7.663309466709956,1.0,6.0,20.879979199241394
29.91430020308494,5.0,13.0,64.42520123807317
28.525851405226515,3.0,17.0,63.33600421659193
16.977477577054355,5.0,15.0,58.471545932039604
20.599079682689368,2.0,,38.78560978220602
,3.0,18.0,60.09822124831551
24.947094132049312,,17.0,60.79833417717052
23.2667411272924,2.0,16.0,48.682409456859965
22.239442163102787,4.0,11.0,52.6941231744065
17.18629644677567,4.0,,64.06940377583726
23.88396409765963,1.0,,50.90756082717353
17.643773691756696,5.0,13.0,54.058309833680816
19.146241667613587,4.0,8.0,45.49807281165114
23.23825643253178,4.0,8.0,46.9130621600095
15.861976389398812,5.0,7.0,41.65192099715768
32.03522774666404,5.0,9.0,56.44372453594239
19.7326252356927,5.0,18.0,65.05205721698194
21.559687681205297,2.0,19.0,53.17724342919805
24.926113507960412,,15.0,56.375139719368605
19.387457931896627,1.0,15.0,45.96018356254689
26.871888086203796,1.0,19.0,55.96622399507969
10.33861921505662,2.0,5.0,20.33352533872778
20.382274018307893,3.0,6.0,
19.475430565331248,4.0,7.0,
26.205667652836375,5.0,,46.3201627102313
18.2575485908336,5.0,11.0,
19.047286387575937,2.0,6.0,34.41884674707136
25.425914138346567,,18.0,52.48499258670937
23.003153045494038,3.0,15.0,52.11892500794472
19.64939712721719,2.0,11.0,39.47128433800528
,3.0,8.0,46.35203641578194
21.730931391981144,5.0,11.0,50.2721833362302
26.2751798741289,4.0,9.0,50.544655718185545
24.84554390782016,2.0,5.0,28.546186344791067
17.50584790148424,5.0,17.0,61.42399776338315
16.504443660403208,4.0,9.0,42.25460274405212
19.38299966068163,3.0,8.0,
27.91486749738774,3.0,7.0,39.37965996423546
25.46589286527884,1.0,5.0,33.28922519376865
18.882055422528982,5.0,5.0,40.236998517585455
16.59979812153439,4.0,19.0,55.77745928967116
26.05161985452921,4.0,6.0,42.55724396249023
19.680575135597252,5.0,10.0,53.0531996560028
22.388599453950626,2.0,7.0,37.79611869685436
22.242212834029548,2.0,19.0,53.0349716539297
23.59159511294995,4.0,11.0,43.01542955394804
25.91333670297715,3.0,12.0,50.427697754229406
27.3936297736807,1.0,9.0,42.03601219292625
26.24952739884772,2.0,15.0,54.27921390516662
34.914815580388456,5.0,18.0,76.29209363784676
32.244785733417096,4.0,9.0,55.927852253057026
18.87441868609251,,6.0,26.62933428878406
19.16657598858466,4.0,17.0,57.540120595209935
7.722702232068791,5.0,6.0,34.80688702161873
19.34742655699897,2.0,10.0,36.09290734913993
21.15507918382903,3.0,9.0,39.081291841760454
20.65386400508441,1.0,19.0,53.26164760703168
23.14126198711291,5.0,15.0,62.22881008168078
22.132791171995134,1.0,16.0,54.002497088944665
20.197356484092346,4.0,5.0,34.07220838154839
23.05952846681274,4.0,,54.42601673242106
30.6158113135416,3.0,15.0,58.37226399276329
17.779852740376867,2.0,5.0,29.35119929096833
28.35756072053106,1.0,13.0,49.86743720225822
19.62881814392619,5.0,6.0,39.881985302331955
12.193609529874184,5.0,15.0,
16.348261722207653,5.0,6.0,43.36429028813654
18.7032165753601,1.0,19.0,48.39633673687212
29.1815179523404,1.0,19.0,59.88529587984217
13.276168729107933,3.0,15.0,43.79745033803464
15.63229604000341,4.0,16.0,56.853284140611336
16.63952031756353,1.0,19.0,47.29914400563593
25.72129299024606,5.0,15.0,60.27401860069967
30.813624224215207,4.0,9.0,55.392479212095154
18.272558095172997,4.0,17.0,57.191587161312405
26.87123148197038,5.0,5.0,50.205381506165764
20.880275184533,2.0,5.0,32.56227410741655
14.59535443308174,4.0,6.0,38.51698484620765
19.525567501157614,3.0,6.0,35.533695279315886
11.948509784123198,3.0,,45.070594770038625
14.624825772634564,2.0,16.0,49.599895202263006
16.5242152937584,5.0,10.0,47.095930506281206
24.327908402852856,4.0,8.0,52.68708160774444
21.760042309513942,,17.0,56.06005406295475
18.053691668402646,1.0,8.0,26.993426639729215
22.322374549542943,4.0,13.0,49.480580228839585
21.819965841065414,4.0,8.0,45.45590338000669
21.2671412289193,2.0,8.0,36.05159586290193
22.563185240846714,3.0,5.0,33.87996807240775
23.13800260128604,,15.0,59.90937883603609
16.995270258736014,5.0,9.0,44.241851658142316
,2.0,6.0,42.75679415068443
24.38466343893216,1.0,20.0,
25.00604610178737,2.0,7.0,37.42172207159473
32.90484696807735,3.0,14.0,63.179874454974794
24.00883522951539,2.0,9.0,39.95904136471092
31.026426728763298,4.0,17.0,71.75444093455611
21.326284194641637,5.0,20.0,68.64243717419531
15.602770965840953,2.0,19.0,54.801084593560354
,3.0,12.0,51.73788760372932
20.39426654139222,3.0,19.0,56.5547549958822
8.336145588141655,3.0,17.0,46.36896613822613
24.474572604974007,1.0,5.0,36.11594130363614
,2.0,18.0,61.2760765038158
16.99006302184742,3.0,12.0,46.791508876502604
28.327470295033503,1.0,16.0,53.678888541325136
20.57294851770574,3.0,12.0,46.66645261038017
25.80513588738528,5.0,15.0,59.14368898546345
27.633519330315476,2.0,10.0,46.24797684676437
13.913531596725065,4.0,16.0,56.02955925031403
19.695813630008423,2.0,16.0,54.28328071041572
21.162748554891316,3.0,19.0,57.66774104004275
24.469590590212334,,20.0,68.1252591452079
20.41015551513684,5.0,16.0,61.70461352094585
,1.0,20.0,59.8398885408802
20.847557980879014,3.0,7.0,39.50593857741458
22.442839257950308,2.0,9.0,38.787924801760774
23.658182120900268,,,47.21258674611881
21.145157860848908,2.0,17.0,60.301790851692914
15.756766984687129,4.0,20.0,
28.00314626763744,4.0,16.0,65.00579430582528
21.72701304169612,4.0,19.0,63.72228082681611
,3.0,15.0,49.127015589129286
18.20011769789584,5.0,6.0,40.86343187441684
15.7310971185436,2.0,10.0,38.76243306959592
22.974066997363384,1.0,19.0,54.225558390229494
19.95323406087261,4.0,15.0,55.24043431278582
13.613572386047014,5.0,20.0,58.540171232917444
,1.0,15.0,40.50786825127067
24.36088820146708,1.0,12.0,38.10925689947554
20.623664028889305,2.0,17.0,49.15922897677398
24.716858406974648,1.0,11.0,43.92805972815604
27.654197054728858,4.0,13.0,55.94980484053493
26.91505419135204,1.0,14.0,47.97379949789155
29.94011307271547,4.0,15.0,60.621290854048915
,5.0,18.0,66.36257394890553
17.63629226448253,2.0,8.0,33.27130695612188
26.118350744434693,4.0,5.0,40.122441378464025
23.98930638501472,5.0,15.0,55.960272872987055
